Id	Sent1	Sent2	STANFORD_IDENTITY	STANFORD_SOFT	STANFORD_HYBRID	UD_IDENTITY	UD_SOFT	UD_HYBRID	CONST_IDENTITY	STANFORD_EMBED	STANFORD_HYBRID_EMBED	UD_EMBED	UD_HYBRID_EMBED	BASE_VECTOR_STANFORD	BASE_JACC_WORD	BASE_JACC_POSTAG	BASE_JACC_RELATION_STANFORD	BASE_VECTOR_UD	BASE_JACC_RELATION_UD	Score	Label
4307	A man is shooting guns	A woman is not riding a horse	0.0	0.4703200829139203	0.12704359253116287	0.0	0.4703200829139203	0.21875	1.0	0.06962031822463269	0.12704359253116287	0.06962031822463269	0.24260381017596885	0.8411910241920598	0.20000000298023224	0.20000000298023224	0.25	0.8411910241920598	0.25	1	NEUTRAL
4308	A man is shooting a weapon	A woman is riding a horse	0.0	1.0	0.2350504142956973	0.0	1.0	0.2350504142956973	1.0	0.08108002101018984	0.2350504142956973	0.08108002101018984	0.4143002166164882	1.0	0.3333333432674408	0.3333333432674408	0.4285714328289032	1.0	0.4285714328289032	1.1	NEUTRAL
4312	A man is cutting a potato	There is no man cutting a potato	0.13245323570650439	0.10112997936948631	0.06432111924158015	0.13245323570650439	0.10112997936948631	0.07806728561445542	0.29361010975735174	0.13245323570650439	0.06432111924158015	0.13245323570650439	0.06976891552230578	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	3.6	CONTRADICTION
4315	A woman is slicing a tomato	A man is cutting a potato	0.0	1.0	0.2350504142956973	0.0	1.0	0.2350504142956973	1.0	0.41887588494817585	0.2350504142956973	0.41887588494817585	0.6713214846152904	1.0	0.3333333432674408	0.3333333432674408	0.4285714328289032	1.0	0.4285714328289032	3	NEUTRAL
4316	A man is cutting a potato	A man is cutting a tomato	0.3157894736842105	1.0	0.6428294122214457	0.3157894736842105	1.0	0.6428294122214457	1.0	0.7799696583191948	0.6428294122214457	0.7799696583191948	0.8845894287724302	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	3.9	NEUTRAL
4318	There is no man cutting a potato	A woman is cutting a tomato	0.0	0.15410012321646366	0.06659102910444951	0.0	0.15410012321646366	0.05486561355034132	0.29361010975735174	0.08985855236224459	0.06659102910444951	0.08985855236224459	0.11316425330136347	0.8235294117647058	0.30000001192092896	0.30000001192092896	0.10000000149011612	0.8235294117647058	0.10000000149011612	3	NEUTRAL
4320	A man is making a sketch	A man is drawing	0.0936585811581694	0.14433756729740643	0.10703048914430412	0.0936585811581694	0.14433756729740643	0.06109613656783468	0.7745966692414834	0.09605794981097215	0.10703048914430412	0.09605794981097215	0.11769968559059575	0.9166984970282114	0.4285714328289032	0.4285714328289032	0.6000000238418579	0.9166984970282114	0.6000000238418579	4.1	ENTAILMENT
4322	A girl is drawing a man	A man is drawing	0.2809757434745082	0.14433756729740643	0.08324593600112543	0.2809757434745082	0.14433756729740643	0.047519217330538085	0.7745966692414834	0.061123898754291514	0.08324593600112543	0.061123898754291514	0.12089803697928381	0.9166984970282114	0.6666666865348816	0.6666666865348816	0.3333333432674408	0.9166984970282114	0.3333333432674408	3.4	NEUTRAL
4323	The man is drawing	The man is painting	0.16666666666666666	1.0	0.5833333333333334	0.16666666666666666	1.0	0.5833333333333334	1.0	0.4502415708605754	0.5833333333333334	0.4502415708605754	0.7251207854302876	1.0	0.6000000238418579	0.6000000238418579	1.0	1.0	1.0	3.9	NEUTRAL
4325	The man is drawing	The woman is drawing a man	0.2809757434745082	0.5613127617121361	0.38293130560517696	0.2809757434745082	0.5613127617121361	0.6708333333333334	0.7745966692414834	0.45106332932700677	0.38293130560517696	0.45106332932700677	0.526264279020592	0.9166984970282114	0.6666666865348816	0.6666666865348816	0.3333333432674408	0.9166984970282114	0.3333333432674408	2.4	NEUTRAL
4328	The woman is drawing a man	A man is drawing	0.2809757434745082	0.14433756729740643	0.05946138285794673	0.2809757434745082	0.14433756729740643	0.03394229809324149	0.7745966692414834	0.05116325566890778	0.05946138285794673	0.05116325566890778	0.11404423205230561	0.9166984970282114	0.4285714328289032	0.4285714328289032	0.1428571492433548	0.9166984970282114	0.1428571492433548	2.5	NEUTRAL
4329	A man is making a sketch	The man is drawing	0.0	0.14433756729740643	0.05946138285794673	0.0	0.14433756729740643	0.03394229809324149	0.7745966692414834	0.06011862733191492	0.05946138285794673	0.06011862733191492	0.09917555663734058	0.9166984970282114	0.25	0.25	0.3333333432674408	0.9166984970282114	0.3333333432674408	4.9	ENTAILMENT
4338	A woman is picking a can	There is no woman slicing a tomato	0.0	0.10112997936948631	0.041948556027117494	0.0	0.10112997936948631	0.050913447139862233	0.29361010975735174	0.0036262253289191296	0.041948556027117494	0.0036262253289191296	0.04823227300170509	0.8235294117647058	0.30000001192092896	0.30000001192092896	0.2222222238779068	0.8235294117647058	0.2222222238779068	1.4	NEUTRAL
4339	A woman is slicing a tomato	A woman is taking a can	0.05263157894736842	1.0	0.36893392344126097	0.05263157894736842	1.0	0.36893392344126097	1.0	0.12111553154901832	0.36893392344126097	0.12111553154901832	0.461710612425199	1.0	0.5	0.5	0.6666666865348816	1.0	0.6666666865348816	2	NEUTRAL
4340	A man is picking a can	A woman is slicing a tomato	0.0	1.0	0.2350504142956973	0.0	1.0	0.2350504142956973	1.0	0.04206497809146671	0.2350504142956973	0.04206497809146671	0.4483841073693603	1.0	0.3333333432674408	0.3333333432674408	0.4285714328289032	1.0	0.4285714328289032	1.4	NEUTRAL
4341	A woman is picking a can	A woman is slicing a tomato	0.05263157894736842	1.0	0.36893392344126097	0.05263157894736842	1.0	0.36893392344126097	1.0	0.05488636606348196	0.36893392344126097	0.05488636606348196	0.48970112311449815	1.0	0.5	0.5	0.6666666865348816	1.0	0.6666666865348816	1.7	NEUTRAL
4344	Someone is peeling a banana	Someone is removing the peel of a banana	0.04303314829119352	0.538769227217659	0.16973716948100492	0.03892494720807615	0.4894693448830474	0.32973877144280733	0.5270462766947299	0.10790723847704857	0.16973716948100492	0.17018111622808732	0.22916471730827884	0.9045340337332908	0.4444444477558136	0.4444444477558136	0.375	0.9045340337332908	0.375	4.9	ENTAILMENT
4346	A man is eating a banana	Someone is removing the peel of a banana	0.03419927840283847	0.4601226427243144	0.11308538300252556	0.030934411244487297	0.41801928752167017	0.173445143256464	0.5270462766947299	0.050336148304537004	0.11308538300252556	0.06269191741182327	0.1494852467785543	0.9216353751380653	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.9216353751380653	0.20000000298023224	4	NEUTRAL
4347	A man is eating a banana	There is no one peeling a banana	0.03771571432023571	0.05812381937190964	0.04310049652903117	0.03771571432023571	0.05812381937190964	0.06109613656783468	0.5872202195147035	0.10120913910712709	0.04310049652903117	0.10120913910712709	0.045941163531097215	0.6726727939963124	0.30000001192092896	0.30000001192092896	0.375	0.6726727939963124	0.375	3.4	NEUTRAL
4348	Someone is peeling a banana	A man is eating a fruit	0.0	0.821954053222238	0.197329183323843	0.0	0.821954053222238	0.249935938500961	1.0	0.14655942705491318	0.197329183323843	0.14655942705491318	0.3935044370854844	0.9506541513652698	0.2222222238779068	0.2222222238779068	0.2857142984867096	0.9506541513652698	0.2857142984867096	2.8	NEUTRAL
4349	There is no man eating a banana	Someone is peeling a banana	0.05555555555555555	0.13598001418529837	0.09327748680732241	0.05555555555555555	0.13598001418529837	0.060676980441618504	0.29361010975735174	0.09199560539889368	0.09327748680732241	0.09199560539889368	0.10977281187466158	0.8043996665398437	0.3333333432674408	0.3333333432674408	0.25	0.8043996665398437	0.25	3.1	NEUTRAL
4350	A man is eating a banana	Someone is peeling a banana	0.06622661785325219	0.821954053222238	0.3312703670662917	0.06622661785325219	0.821954053222238	0.2615442636406997	1.0	0.236040080239189	0.3312703670662917	0.236040080239189	0.48412634152504636	0.9506541513652698	0.375	0.375	0.5	0.9506541513652698	0.5	3.7	NEUTRAL
4351	A dog is barking noisily	A dog is barking	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.5	0.7745966692414834	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.8819171036881969	0.800000011920929	0.800000011920929	0.75	0.8819171036881969	0.75	4.8	ENTAILMENT
4354	A jet is not flying	A jet is flying	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.5	1.0	0.12105093723655688	0.7071067811865476	0.12105093723655688	0.7071067811865476	0.8819171036881969	0.800000011920929	0.800000011920929	0.75	0.8819171036881969	0.75	2.4	CONTRADICTION
4357	A dog is barking noisily	A jet is flying	0.0	0.7071067811865476	0.23570226039551587	0.0	0.7071067811865476	0.16666666666666666	0.7745966692414834	0.027225306450834267	0.23570226039551587	0.027225306450834267	0.306457270166734	0.8819171036881969	0.2857142984867096	0.2857142984867096	0.4000000059604645	0.8819171036881969	0.4000000059604645	1	NEUTRAL
4359	A jet is flying	A dog is barking	0.0	1.0	0.3333333333333333	0.0	1.0	0.3333333333333333	1.0	0.038502397622533525	0.3333333333333333	0.038502397622533525	0.4333960277576309	1.0	0.3333333432674408	0.3333333432674408	0.5	1.0	0.5	1	NEUTRAL
4361	A man is cutting a paper	There is no man cutting a paper	0.13245323570650439	0.10112997936948631	0.06432111924158015	0.13245323570650439	0.10112997936948631	0.07806728561445542	0.29361010975735174	0.13245323570650439	0.06432111924158015	0.13245323570650439	0.06902052117097429	0.8235294117647058	0.625	0.625	0.375	0.8235294117647058	0.375	4.3	CONTRADICTION
4363	A person is tearing paper	A person is tearing sheets	0.5	0.801783725737273	0.6390555972480948	0.5	0.801783725737273	0.6534272901985907	1.0	0.7259080868327585	0.6390555972480948	0.7259080868327585	0.7610515371714103	0.9045340337332909	0.6666666865348816	0.6666666865348816	0.6000000238418579	0.9045340337332909	0.6000000238418579	3.7	NEUTRAL
4364	A person is not tearing paper	A person is tearing paper	0.7071067811865476	0.7071067811865475	0.7071067811865475	0.7071067811865476	0.7071067811865475	0.5	1.0	0.06573592782343231	0.7071067811865475	0.06573592782343231	0.7071067811865476	0.9198662110077999	0.8333333134651184	0.8333333134651184	0.800000011920929	0.9198662110077999	0.800000011920929	3	CONTRADICTION
4365	A person is tearing sheets	A man is cutting a paper	0.0	0.6463931265677831	0.1765912975578514	0.0	0.6463931265677831	0.21875	1.0	0.16802285112479745	0.1765912975578514	0.16802285112479745	0.36746847944482447	0.8892972917998876	0.2222222238779068	0.2222222238779068	0.2857142984867096	0.8892972917998876	0.2857142984867096	3	NEUTRAL
4369	A man is cutting himself with a piece of paper	A person is tearing paper	0.0	0.2782706909370396	0.07429895021736099	0.0	0.03871048305693819	0.0039058012636415855	0.35355339059327373	0.017275456590623798	0.07429895021736099	0.012969125694689457	0.023669576119399828	0.7644707871564383	0.25	0.25	0.1818181872367859	0.7644707871564383	0.1818181872367859	2	NEUTRAL
4370	A person is tearing paper	A man is cutting a paper	0.0	0.821954053222238	0.2663060268773722	0.0	0.821954053222238	0.3373015873015873	1.0	0.22773524009474347	0.2663060268773722	0.22773524009474347	0.4758945183846852	0.9506541513652698	0.375	0.375	0.5	0.9506541513652698	0.5	3.9	NEUTRAL
4377	Someone is playing a piano	A guitar is being played by a man	0.0	0.04279604925109129	0.01546152530337164	0.0	0.0415370655232689	0.03267136450992954	0.4615663313770509	0.07117730694585954	0.01546152530337164	0.10565794603335961	0.09129480513877783	0.7237468644557459	0.1818181872367859	0.1818181872367859	0.2222222238779068	0.7237468644557459	0.2222222238779068	2.5	NEUTRAL
4378	A man is not playing a guitar	Someone is playing a piano	0.04745789978762495	0.5980594201482083	0.2529970196627221	0.04745789978762495	0.5980594201482083	0.14370156040095072	1.0	0.03821022925922221	0.2529970196627221	0.03821022925922221	0.4423899540235576	0.899228803025897	0.3333333432674408	0.3333333432674408	0.25	0.899228803025897	0.25	2.3	NEUTRAL
4379	A man is playing a guitar	Someone is playing a piano	0.06622661785325219	0.821954053222238	0.3516672591697246	0.06622661785325219	0.821954053222238	0.2776479984027154	1.0	0.4608887214871369	0.3516672591697246	0.4608887214871369	0.6139044470292464	0.9506541513652698	0.375	0.375	0.2857142984867096	0.9506541513652698	0.2857142984867096	2.915	NEUTRAL
4381	A man is untying a shoe	A man is tying a shoe	0.10526315789473684	1.0	0.5610961365678346	0.10526315789473684	1.0	0.5610961365678346	1.0	0.4785849191048872	0.5610961365678346	0.4785849191048872	0.7458557933359342	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.1	NEUTRAL
4382	A man is tying a shoe	A man is tying the shoe	0.631578947368421	1.0	0.8195068383747629	0.631578947368421	1.0	0.8195068383747629	1.0	0.631578947368421	0.8195068383747629	0.631578947368421	0.843472480773859	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	4.8	ENTAILMENT
4386	A shoe is being tied by a man	A man is tying a shoe	0.0	0.06537204504606134	0.040690562274400946	0.0	0.06344891563557342	0.020776046440574396	0.4615663313770509	0.0	0.040690562274400946	0.0	0.1286948281293259	0.7938841860374447	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.7938841860374447	0.3333333432674408	5	ENTAILMENT
4387	A man is untying a shoe	A man is tying a shoe	0.10526315789473684	1.0	0.5610961365678346	0.10526315789473684	1.0	0.5610961365678346	1.0	0.4785849191048872	0.5610961365678346	0.4785849191048872	0.7458557933359342	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	3	NEUTRAL
4390	A guy is not riding a horse	A guy is riding a horse	0.7165985720844785	0.727606875108999	0.7194215926158156	0.7165985720844785	0.727606875108999	0.5175674279218766	1.0	0.08951483968875763	0.7194215926158156	0.08951483968875763	0.7216937072372561	0.9459053029269173	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9459053029269173	0.8333333134651184	4.1	CONTRADICTION
4392	A man is riding a horse on the beach	A man is riding a horse in the desert	0.296875	1.0	0.5373769223904572	0.24358974358974358	1.0	0.5307596269186515	1.0	0.44424014853502697	0.5373769223904572	0.4158310560672174	0.6663927070270089	1.0	0.6363636255264282	0.6363636255264282	0.6000000238418579	1.0	0.6000000238418579	3.5	NEUTRAL
4393	A man is riding a horse in a sandy land	A guy is riding a horse	0.1404878717372541	0.485744492936668	0.2956819655850474	0.11717498502967605	0.40915601429816095	0.09215306388245394	0.5270462766947299	0.303869323241278	0.2956819655850474	0.25095597512305295	0.32385459357345925	0.9170700562532349	0.5	0.5	0.4444444477558136	0.9170700562532349	0.4444444477558136	4.1	ENTAILMENT
4394	A man is riding a horse on the beach	A guy is riding a horse	0.1720618004029213	0.589051721011757	0.358312633775402	0.15585730003983936	0.5375732046598265	0.1609640926882475	0.5270462766947299	0.36419613522925315	0.358312633775402	0.34017735005791605	0.43048645264429425	0.9429080709444059	0.5	0.5	0.4444444477558136	0.9429080709444059	0.4444444477558136	4.7	ENTAILMENT
4395	A man is riding a horse in the desert	A horse is being ridden by a guy	0.0	0.10032221180009507	0.03109646963385915	0.0	0.08886145405605818	0.023305344072070307	0.27801921874276636	0.018529607244548614	0.03109646963385915	0.0423904066968287	0.0668035089463961	0.885253336275981	0.3076923191547394	0.3076923191547394	0.25	0.885253336275981	0.25	4.1	ENTAILMENT
4396	A guy is not riding a horse	A man is riding a horse in the desert	0.12329924047901797	0.4285980820029423	0.2577778456450672	0.11168711865749101	0.39114195958486664	0.3397345366447361	0.5270462766947299	0.04036987847372852	0.2577778456450672	0.034534878077652535	0.3126264179414028	0.8919017444789035	0.4545454680919647	0.4545454680919647	0.4000000059604645	0.8919017444789035	0.4000000059604645	3.6	NEUTRAL
4398	A paper plate is being cut by a man	A man is cutting a paper plate	0.018881372801234024	0.05946017370006994	0.04568082186298835	0.01698823971458752	0.05838388250221114	0.02379461490294302	0.4615663313770509	0.02109983371961329	0.04568082186298835	0.01745554559015069	0.1336997831767447	0.8427009716003845	0.6000000238418579	0.6000000238418579	0.4000000059604645	0.8427009716003845	0.4000000059604645	5	ENTAILMENT
4401	The man is not cutting a paper plate	The man is cutting a paper plate	0.723746864455746	0.7322785563281032	0.7259537591146882	0.723746864455746	0.7322785563281032	0.5270088603727467	1.0	0.08999093540071279	0.7259537591146882	0.08999093540071279	0.7263697824681316	0.9591663046625439	0.875	0.875	0.8571428656578064	0.9591663046625439	0.8571428656578064	3.3	CONTRADICTION
4407	Two men are competing in a tire rolling race	Two men are racing in a tire rolling competition	0.013333333333333334	1.0	0.3466666666666667	0.008547008547008548	1.0	0.29914529914529914	1.0	0.18972433884626527	0.3466666666666667	0.14859288304568385	0.4792632655579473	1.0	0.6363636255264282	0.6363636255264282	0.7777777910232544	1.0	0.7777777910232544	4.7	ENTAILMENT
4408	Two men are competing in a tire rolling race	Two women are competing in a tire rolling race	0.4533333333333333	1.0	0.7266666666666667	0.41025641025641024	1.0	0.7051282051282052	1.0	0.887030760191386	0.7266666666666667	0.8631697196838813	0.93144045881402	1.0	0.800000011920929	0.800000011920929	0.7777777910232544	1.0	0.7777777910232544	3.3	NEUTRAL
4410	There are no people flipping the tires of a tractor	Two people in a race are flipping the tires of a tractor	0.15149068045376055	0.14891821027835317	0.12290208900581724	0.06059369706847663	0.09239717777716465	0.0822289868003254	0.34960294939005054	0.16290238478853067	0.12290208900581724	0.0654785926575528	0.06929683335484726	0.8822988033830594	0.6153846383094788	0.6153846383094788	0.3571428656578064	0.8822988033830594	0.3571428656578064	3.9	CONTRADICTION
4412	There are no people flipping the tires of a tractor	Two men are competing in a tire rolling race	0.0	0.05551448521840423	0.01700553335767885	0.0	0.035531215877692264	0.00897472905240507	0.13608276348795434	0.005504979530163748	0.01700553335767885	0.004104429029030741	0.014711750801706048	0.6837634587578277	0.11764705926179886	0.11764705926179886	0.0625	0.6837634587578277	0.0625	2.4	NEUTRAL
4414	Two people in a race are flipping the tires of a tractor	Two women are competing in a tire rolling race	0.02574846452537247	0.06366267596481338	0.03936532267497021	0.01703748109239964	0.04253335211745462	0.017728724444347883	0.20759971844307282	0.033745330511247375	0.03936532267497021	0.02154526063729	0.02914940356023772	0.8132500607904443	0.3333333432674408	0.3333333432674408	0.38461539149284363	0.8132500607904443	0.38461539149284363	3.8	NEUTRAL
4417	There is no man patting an alligator on the mouth	A man is patting an alligator on the mouth	0.254762332682534	0.25010203568711425	0.23549167004581992	0.25692800972687846	0.24441173324617457	0.20917929766180618	0.32732683535398854	0.2411306722092264	0.23549167004581992	0.23958028997062153	0.23891432181068625	0.9121593238215745	0.7272727489471436	0.7272727489471436	0.5454545617103577	0.9121593238215745	0.5454545617103577	3.6	CONTRADICTION
4418	A person is dropping chopped vegetables into a pot on the stove	Chopped vegetables are being dropped into a pot on the stove by a person	0.05700685786244036	0.11485480577240864	0.07541564579096138	0.030647773592541543	0.06823634896315345	0.06788096237033608	0.3434710325928735	0.1712617300801334	0.07541564579096138	0.18881044022213228	0.12515477900113112	0.9188630773666188	0.47058823704719543	0.47058823704719543	0.3529411852359772	0.9188630773666188	0.3529411852359772	4.9	ENTAILMENT
4426	The men are not talking	The men are talking	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.7071067811865476	0.5	1.0	0.12076389227634991	0.7071067811865476	0.12076389227634991	0.7071067811865476	0.8819171036881969	0.800000011920929	0.800000011920929	0.75	0.8819171036881969	0.75	3.9	CONTRADICTION
4431	Some women are talking	The men are having a conversation	0.0	0.5619514869490164	0.1404878717372541	0.0	0.5619514869490164	0.25	0.7745966692414834	0.12692572072125233	0.1404878717372541	0.12692572072125233	0.30811716429638264	0.8783100656536799	0.1111111119389534	0.1111111119389534	0.1428571492433548	0.8783100656536799	0.1428571492433548	1.9	NEUTRAL
4432	The men are not talking	Some women are talking	0.11785113019775793	0.7071067811865476	0.3240906080438343	0.11785113019775793	0.7071067811865476	0.22916666666666666	1.0	0.03803084793614529	0.3240906080438343	0.03803084793614529	0.5464809093449241	0.8819171036881969	0.2857142984867096	0.2857142984867096	0.1666666716337204	0.8819171036881969	0.1666666716337204	3.4	NEUTRAL
4439	There is no woman putting on lipstick	A man is playing the guitar	0.0	0.034020690871988585	0.008409109407516734	0.0	0.05005819834947819	0.01021808694993772	0.20795009796401456	0.0	0.008409109407516734	0.0	0.02690605796101022	0.5636018619766345	0.0833333358168602	0.0833333358168602	0.0	0.5636018619766345	0.0	1	NEUTRAL
4440	A man is playing an instrument	A woman is putting on lipstick	0.0	0.08111071056538127	0.03341441251306792	0.0	0.4962366895737083	0.12841502778609695	0.48989794855663565	0.11786185700918238	0.03341441251306792	0.11786185700918238	0.2612480114113022	0.807207352795575	0.20000000298023224	0.20000000298023224	0.25	0.807207352795575	0.25	1.1	NEUTRAL
4442	A man is playing the guitar	A woman is putting on lipstick	0.0	0.08111071056538127	0.03341441251306792	0.0	0.4962366895737083	0.12841502778609695	0.48989794855663565	0.11786185700918238	0.03341441251306792	0.11786185700918238	0.27918392835177547	0.807207352795575	0.20000000298023224	0.20000000298023224	0.25	0.807207352795575	0.25	1	NEUTRAL
4443	A man is singing to a girl	A man is singing to a woman	0.4444444444444444	1.0	0.7247706422018348	0.18181818181818182	1.0	0.5730509337095226	1.0	0.8626432347265971	0.7247706422018348	0.7611650064355837	0.8907849630255843	1.0	0.75	0.75	0.7142857313156128	1.0	0.7142857313156128	4.2	NEUTRAL
4445	A man is phoning	A man is talking on the phone	0.07856742013183861	0.5014858873767987	0.2834974340395935	0.07106690545187015	0.43771891419933845	0.55	0.6324555320336759	0.22151885390329148	0.2834974340395935	0.20704952856419417	0.29785080536264935	0.8671099695241199	0.375	0.375	0.5	0.8671099695241199	0.5	4.3	ENTAILMENT
4446	A man is talking on the phone	A man is not talking on the phone	0.7276068751089989	0.7337993857053429	0.7291826362943448	0.723746864455746	0.7322785563281032	1.0	1.0	0.6459100301059364	0.7291826362943448	0.687774553550269	0.726555241525053	0.9511897312113419	0.875	0.875	0.8571428656578064	0.9511897312113419	0.8571428656578064	3.4	CONTRADICTION
4447	A man is phoning	A man is singing to a woman	0.07856742013183861	0.5014858873767987	0.2834974340395935	0.07106690545187015	0.43771891419933845	0.55	0.6324555320336759	0.15847118016884423	0.2834974340395935	0.14984957033187243	0.3152100291037481	0.8671099695241199	0.375	0.375	0.5	0.8671099695241199	0.5	1.7	NEUTRAL
4454	The rhino is grazing on the grass	The rhino is being fed on the grass	0.10779361112725909	0.11793204413121582	0.10703598330926162	0.08772689266130254	0.11132613187420487	0.12615224070960634	0.16051447078102563	0.2357168380174032	0.10703598330926162	0.21888291546572916	0.09895962851754372	0.8190283593479221	0.6666666865348816	0.6666666865348816	0.4444444477558136	0.8190283593479221	0.4444444477558136	4.35	ENTAILMENT
4457	A rhino is grazing in a field	The rhino is not grazing on the grass	0.08084520834544433	0.7337993857053429	0.2609002093163252	0.0657951694959769	0.7322785563281032	0.32293659535818503	1.0	0.19397893762470894	0.2609002093163252	0.16563464069349795	0.3660018599754578	0.9591663046625439	0.25	0.25	0.1818181872367859	0.9591663046625439	0.1818181872367859	4.3	NEUTRAL
4458	The rhino is grazing on the grass	A animal is grazing in a field	0.037037037037037035	1.0	0.24541284403669725	0.030303030303030304	1.0	0.21544437358687463	1.0	0.18601981597166634	0.24541284403669725	0.12576512039619556	0.40596591879387495	1.0	0.1666666716337204	0.1666666716337204	0.09090909361839294	1.0	0.09090909361839294	4.1	ENTAILMENT
4464	A man and a woman are running together and holding hands	A man and a woman are standing together and holding hands	0.040123456790123455	1.0	0.520431765612953	0.040123456790123455	1.0	0.520431765612953	1.0	0.36030291880594334	0.520431765612953	0.36030291880594334	0.6796849642265536	1.0	0.8181818127632141	0.8181818127632141	1.0	1.0	1.0	3.6	NEUTRAL
4468	A man and a woman are running together and holding hands	There is no couple running towards the ocean	0.0	0.016067560208171103	0.004042352081624015	0.0	0.020665110008091826	0.002336414869614426	0.08525122857563007	0.0	0.004042352081624015	0.0	0.008533875475992325	0.5041183773141629	0.05882352963089943	0.05882352963089943	0.0	0.5041183773141629	0.0	2.6	NEUTRAL
4469	A man and a woman are running together and holding hands	A couple is running towards the ocean	0.0	0.0628970902033151	0.025266225522997843	0.0	0.05607575808217526	0.006521459778977126	0.20083857810137354	0.0	0.025266225522997843	0.0	0.03320802213908263	0.620453387463585	0.13333334028720856	0.13333334028720856	0.0714285746216774	0.620453387463585	0.0714285746216774	3.6	ENTAILMENT
4471	A man is punching a soccer ball	A man is kicking a soccer ball	0.12121212121212122	1.0	0.5670183778769783	0.12121212121212122	1.0	0.5670183778769783	1.0	0.49452486365567433	0.5670183778769783	0.49452486365567433	0.7524494367027431	1.0	0.75	0.75	1.0	1.0	1.0	4	NEUTRAL
4472	The content of a bowl is being mixed by a man	A man is mixing the content of a bowl	0.06004805767690767	0.12838792201646657	0.0884124432894209	0.051813485696504874	0.1142457478978401	0.04408409788442285	0.29875271984342394	0.08727041371756734	0.0884124432894209	0.07017643574322828	0.1318261279168843	0.9071147352221454	0.4615384638309479	0.4615384638309479	0.3076923191547394	0.9071147352221454	0.3076923191547394	5	ENTAILMENT
4473	A man is mixing the content of a bowl	A woman is mixing the content of a bowl	0.421875	1.0	0.6905005073491256	0.4230769230769231	1.0	0.6895884844182231	1.0	0.8663584795642404	0.6905005073491256	0.8654659665860531	0.9282105830614241	1.0	0.800000011920929	0.800000011920929	0.7777777910232544	1.0	0.7777777910232544	3.8	NEUTRAL
4481	The woman is pouring oil into the pan	Oil is being poured into the pan by the woman	0.036425904629602796	0.08754104448666038	0.059640943075120696	0.026398183867422733	0.07469296321872766	0.08293277217853583	0.3343239249178658	0.15548297346894838	0.059640943075120696	0.3044173819491607	0.16452684707387452	0.8261843893231646	0.4166666567325592	0.4166666567325592	0.3636363744735718	0.8261843893231646	0.3636363744735718	5	ENTAILMENT
4486	The boy is not playing the piano	The woman is pouring oil into the pan	0.0	0.3110188685158668	0.0775617723923076	0.0	0.30085697497635766	0.08460313583285578	0.6085806194501846	0.014102160933323431	0.0775617723923076	0.013008460042456088	0.11279872241221035	0.8717797887081347	0.25	0.25	0.30000001192092896	0.8717797887081347	0.30000001192092896	1	NEUTRAL
4487	The woman is pouring oil into the pan	The boy is playing the piano	0.0	0.4274545488170033	0.10781129338958696	0.0	0.09133277072519849	0.018429504928563517	0.6085806194501846	0.019111800910967442	0.10781129338958696	0.017629574620880824	0.04917205071699925	0.9216353751380653	0.27272728085517883	0.27272728085517883	0.3333333432674408	0.9216353751380653	0.3333333432674408	1	NEUTRAL
4490	A girl is brushing her hair	A girl is styling her hair	0.10526315789473684	1.0	0.5551724137931034	0.10526315789473684	1.0	0.5551724137931034	1.0	0.12379891532415323	0.5551724137931034	0.12379891532415323	0.6167877439464523	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.1	ENTAILMENT
4497	The doctors are healing a man	The doctors are reviving a man	0.10526315789473684	1.0	0.5526315789473685	0.10526315789473684	1.0	0.5526315789473685	1.0	0.36386650315772434	0.5526315789473685	0.36386650315772434	0.6819332515788622	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.5	ENTAILMENT
4498	The doctors are reviving a man	The doctors are not reviving a man	0.7165985720844785	0.7165985720844785	0.7165985720844785	0.7165985720844785	0.7165985720844785	1.0	1.0	0.6776706001922576	0.7165985720844785	0.6776706001922576	0.7165985720844785	0.9393364366277243	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9393364366277243	0.8333333134651184	3.3	CONTRADICTION
4501	The doctor is helping the patient	The patient is helping the doctor	0.3684210526315789	1.0	0.5139647215118912	0.3684210526315789	1.0	0.5139647215118912	1.0	0.7196572408177256	0.5139647215118912	0.7196572408177256	0.7604977891602761	1.0	1.0	1.0	0.4285714328289032	1.0	0.4285714328289032	3.2	NEUTRAL
